placeDcid,placeName,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household
zip/11421,11421,2017,69053,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2018,72066,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2019,73107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2020,77738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2011,72599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2012,72837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2013,75335,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2014,77219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2015,79158,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2016,81846,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2017,82020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2018,85887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2019,87892,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2020,86545,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2011,59472,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2012,58317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2013,57474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2014,56278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2015,57127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2016,61631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2017,68460,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2018,73333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2019,77710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2020,82326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2011,191900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2012,210125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2013,216037,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2014,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2015,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2016,234958,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2017,242644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2018,246813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2019,224063,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10007,10007,2020,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2011,56518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2012,56883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2013,56841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2014,54150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2015,54170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2016,55864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2017,60968,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2018,64103,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2019,66096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2020,72394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2011,24307,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2012,22625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2013,22307,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2014,23289,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2015,23209,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2016,24086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2017,25948,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2018,26866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2019,27545,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10460,10460,2020,28831,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2011,37822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2012,38267,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2013,37580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2014,38052,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2015,38893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2016,40576,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2017,42559,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2018,47079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2019,50191,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2020,55119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2011,79553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2012,76438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2013,76183,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2014,79513,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2015,80235,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2016,82982,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2017,84476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2018,86174,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2019,83063,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11360,11360,2020,84356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2011,44312,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2012,45112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2013,45472,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2014,45593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2015,46560,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2016,47135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2017,47341,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2018,49785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2019,53093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11204,11204,2020,54984,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2011,48771,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2012,48236,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2013,46566,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2014,46650,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2015,44741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2016,43660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2017,44512,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2018,42500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2019,40786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11354,11354,2020,45838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2011,83566,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2012,86051,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2013,82332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2014,82058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2015,86758,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2016,82827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2017,80828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2018,89185,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2019,93333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2020,92212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2011,127448,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2012,127281,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2013,129313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2014,123409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2015,119691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2016,123056,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2017,140450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2018,157645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2019,190223,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10004,10004,2020,204949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2011,77072,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2012,77853,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2013,86594,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2014,95577,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2015,100859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2016,101815,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2017,104561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2018,109037,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2019,106467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10012,10012,2020,110490,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2011,105974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2012,108250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2013,100652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2014,102165,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2015,106421,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2016,106795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2017,118469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2018,127506,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2019,131045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10017,10017,2020,130417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2011,181417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2012,165917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2013,168667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2014,193238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2015,193510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2016,178822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2017,182530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2018,188880,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2019,152336,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2020,96555,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2011,39818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2012,37616,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2013,35866,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2014,36729,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2015,36764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2016,36686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2017,38924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2018,41638,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2019,41508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10473,10473,2020,47856,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2011,63511,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2012,67516,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2013,69843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2014,71393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2015,71551,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2016,75320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2017,79573,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2018,82819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2019,83883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2020,89700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2011,52505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2012,53282,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2013,54258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2014,55354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2015,56482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2016,56568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2017,58881,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2018,58551,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2019,58408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10463,10463,2020,60397,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2011,47249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2012,48548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2013,49924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2014,50160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2015,51123,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2016,56674,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2017,60436,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2018,64067,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2019,71382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11102,11102,2020,81462,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2011,28114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2012,28584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2013,28559,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2014,30686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2015,30779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2016,31549,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2017,34122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2018,36404,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2019,39753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11206,11206,2020,43065,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2011,61950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2012,64981,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2013,65315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2014,69491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2015,70873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2016,75757,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2017,79013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2018,85407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2019,91846,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2020,100568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2011,49929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2012,50130,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2013,50450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2014,49631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2015,50702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2016,52277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2017,52975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2018,55906,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2019,62148,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2020,66270,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2011,35157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2012,35694,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2013,37872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2014,40013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2015,40782,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2016,42754,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2017,45536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2018,46113,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2019,51938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10027,10027,2020,57010,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2011,31822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2012,31415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2013,27481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2014,27011,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2015,28006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2016,31371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2017,31630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2018,33131,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2019,32549,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2020,35776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2011,38353,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2012,40565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2013,43595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2014,44583,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2015,44474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2016,47785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2017,53908,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2018,56661,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2019,61200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2020,74072,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2011,66216,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2012,63352,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2013,65450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2014,68831,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2015,73776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2016,73068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2017,74079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2018,74796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2019,75617,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10465,10465,2020,74889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2011,47767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2012,45460,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2013,43629,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2014,45886,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2015,44923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2016,46340,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2017,48734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2018,50832,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2019,51951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10475,10475,2020,53819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2011,36577,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2012,37608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2013,39178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2014,39785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2015,40635,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2016,43361,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2017,47170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2018,50153,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2019,56900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2020,65548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2011,60610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2012,62634,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2013,63739,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2014,66610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2015,72409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2016,73391,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2017,78287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2018,85111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2019,93488,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2020,96435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2011,42492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2012,42298,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2013,41639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2014,42257,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2015,42818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2016,45578,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2017,49653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2018,52538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2019,54646,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2020,56308,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2011,39574,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2012,42058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2013,43107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2014,47318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2015,47264,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2016,52082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2017,54349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2018,58884,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10026,10026,2019,59691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
